trial_type,trial_index,time_elapsed,internal_node_id,code,subject,hitId,assignmentId,success,timeout,failed_images,failed_audio,failed_video,view_history,rt,init_locations,moves,final_locations,stim_category,response,question_order,file_name,n
free-sort,10,211547,0.0-10.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,24395.799999952316,"[{""src"":""stims_boa/sub4.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_boa/bas2.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_boa/sup5.jpg"",""x"":830.4000000000001,""y"":150},{""src"":""stims_boa/sub5.jpg"",""x"":-130.40000000000003,""y"":450},{""src"":""stims_boa/sub1.jpg"",""x"":830.4000000000001,""y"":300},{""src"":""stims_boa/sup3.jpg"",""x"":-130.40000000000003,""y"":300},{""src"":""stims_boa/sup6.jpg"",""x"":830.4000000000001,""y"":450},{""src"":""stims_boa/bas3.jpg"",""x"":-130.40000000000003,""y"":150},{""src"":""stims_boa/sup4.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_boa/sub2.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_boa/sup8.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_boa/sub3.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_boa/sup7.jpg"",""x"":970.4000000000001,""y"":150},{""src"":""stims_boa/bas1.jpg"",""x"":-270.40000000000003,""y"":450},{""src"":""stims_boa/sup1.jpg"",""x"":970.4000000000001,""y"":300},{""src"":""stims_boa/bas4.jpg"",""x"":-270.40000000000003,""y"":300},{""src"":""stims_boa/sup2.jpg"",""x"":970.4000000000001,""y"":450}]","[{""src"":""stims_boa/sub2.jpg"",""x"":286,""y"":16},{""src"":""stims_boa/sub4.jpg"",""x"":269,""y"":43},{""src"":""stims_boa/sub1.jpg"",""x"":311,""y"":17},{""src"":""stims_boa/sup4.jpg"",""x"":374,""y"":48},{""src"":""stims_boa/sub3.jpg"",""x"":267,""y"":46},{""src"":""stims_boa/sub5.jpg"",""x"":280,""y"":86},{""src"":""stims_boa/sup3.jpg"",""x"":688,""y"":269},{""src"":""stims_boa/sup1.jpg"",""x"":640,""y"":274},{""src"":""stims_boa/sup5.jpg"",""x"":589,""y"":228},{""src"":""stims_boa/sup8.jpg"",""x"":629,""y"":484},{""src"":""stims_boa/sup7.jpg"",""x"":417,""y"":578},{""src"":""stims_boa/sup6.jpg"",""x"":332,""y"":582},{""src"":""stims_boa/bas2.jpg"",""x"":40,""y"":378},{""src"":""stims_boa/bas1.jpg"",""x"":65,""y"":264},{""src"":""stims_boa/bas4.jpg"",""x"":38,""y"":317},{""src"":""stims_boa/bas3.jpg"",""x"":73,""y"":241},{""src"":""stims_boa/sup2.jpg"",""x"":77,""y"":100}]","[{""src"":""stims_boa/sub4.jpg"",""x"":269,""y"":43},{""src"":""stims_boa/bas2.jpg"",""x"":40,""y"":378},{""src"":""stims_boa/sup5.jpg"",""x"":589,""y"":228},{""src"":""stims_boa/sub5.jpg"",""x"":280,""y"":86},{""src"":""stims_boa/sub1.jpg"",""x"":311,""y"":17},{""src"":""stims_boa/sup3.jpg"",""x"":688,""y"":269},{""src"":""stims_boa/sup6.jpg"",""x"":332,""y"":582},{""src"":""stims_boa/bas3.jpg"",""x"":73,""y"":241},{""src"":""stims_boa/sup4.jpg"",""x"":374,""y"":48},{""src"":""stims_boa/sub2.jpg"",""x"":286,""y"":16},{""src"":""stims_boa/sup8.jpg"",""x"":629,""y"":484},{""src"":""stims_boa/sub3.jpg"",""x"":267,""y"":46},{""src"":""stims_boa/sup7.jpg"",""x"":417,""y"":578},{""src"":""stims_boa/bas1.jpg"",""x"":65,""y"":264},{""src"":""stims_boa/sup1.jpg"",""x"":640,""y"":274},{""src"":""stims_boa/bas4.jpg"",""x"":38,""y"":317},{""src"":""stims_boa/sup2.jpg"",""x"":77,""y"":100}]",stims_boa,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
free-sort,11,241201,0.0-11.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,29652.10000014305,"[{""src"":""stims_sea/sup4.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_sea/sup6.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_sea/sub2.jpg"",""x"":830.4000000000001,""y"":200},{""src"":""stims_sea/bas3.jpg"",""x"":-130.40000000000003,""y"":400},{""src"":""stims_sea/bas4.jpg"",""x"":830.4000000000001,""y"":400},{""src"":""stims_sea/sub3.jpg"",""x"":-130.40000000000003,""y"":200},{""src"":""stims_sea/sub5.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_sea/sup1.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_sea/sup3.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_sea/bas1.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_sea/sup5.jpg"",""x"":970.4000000000001,""y"":200},{""src"":""stims_sea/bas2.jpg"",""x"":-270.40000000000003,""y"":400},{""src"":""stims_sea/sub1.jpg"",""x"":970.4000000000001,""y"":400},{""src"":""stims_sea/sup2.jpg"",""x"":-270.40000000000003,""y"":200},{""src"":""stims_sea/sub4.jpg"",""x"":970.4000000000001,""y"":600}]","[{""src"":""stims_sea/sup1.jpg"",""x"":218,""y"":50},{""src"":""stims_sea/sup6.jpg"",""x"":456,""y"":569},{""src"":""stims_sea/sup5.jpg"",""x"":568,""y"":534},{""src"":""stims_sea/sup4.jpg"",""x"":301,""y"":574},{""src"":""stims_sea/sup2.jpg"",""x"":172,""y"":549},{""src"":""stims_sea/sup2.jpg"",""x"":216,""y"":577},{""src"":""stims_sea/sup1.jpg"",""x"":384,""y"":2},{""src"":""stims_sea/sup3.jpg"",""x"":580,""y"":50},{""src"":""stims_sea/sub3.jpg"",""x"":161,""y"":66},{""src"":""stims_sea/sub2.jpg"",""x"":173,""y"":71},{""src"":""stims_sea/sub1.jpg"",""x"":221,""y"":100},{""src"":""stims_sea/sub4.jpg"",""x"":209,""y"":102},{""src"":""stims_sea/sub5.jpg"",""x"":814,""y"":580},{""src"":""stims_sea/sub5.jpg"",""x"":200,""y"":74},{""src"":""stims_sea/bas4.jpg"",""x"":61,""y"":145},{""src"":""stims_sea/bas3.jpg"",""x"":34,""y"":213},{""src"":""stims_sea/bas2.jpg"",""x"":-12,""y"":178},{""src"":""stims_sea/bas2.jpg"",""x"":33,""y"":154},{""src"":""stims_sea/bas3.jpg"",""x"":217,""y"":-11},{""src"":""stims_sea/bas1.jpg"",""x"":51,""y"":226},{""src"":""stims_sea/bas3.jpg"",""x"":226,""y"":15}]","[{""src"":""stims_sea/sup4.jpg"",""x"":301,""y"":574},{""src"":""stims_sea/sup6.jpg"",""x"":456,""y"":569},{""src"":""stims_sea/sub2.jpg"",""x"":173,""y"":71},{""src"":""stims_sea/bas3.jpg"",""x"":226,""y"":15},{""src"":""stims_sea/bas4.jpg"",""x"":61,""y"":145},{""src"":""stims_sea/sub3.jpg"",""x"":161,""y"":66},{""src"":""stims_sea/sub5.jpg"",""x"":200,""y"":74},{""src"":""stims_sea/sup1.jpg"",""x"":384,""y"":2},{""src"":""stims_sea/sup3.jpg"",""x"":580,""y"":50},{""src"":""stims_sea/bas1.jpg"",""x"":51,""y"":226},{""src"":""stims_sea/sup5.jpg"",""x"":568,""y"":534},{""src"":""stims_sea/bas2.jpg"",""x"":33,""y"":154},{""src"":""stims_sea/sub1.jpg"",""x"":221,""y"":100},{""src"":""stims_sea/sup2.jpg"",""x"":216,""y"":577},{""src"":""stims_sea/sub4.jpg"",""x"":209,""y"":102}]",stims_sea,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
survey-text,12,243441,0.0-12.0-0.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,2236.599999904633,NA,NA,NA,NA,"{""age"":""28""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
survey-text,13,246834,0.0-12.0-1.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,3391.7999999523163,NA,NA,NA,NA,"{""gender"":""male""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
survey-text,14,250670,0.0-12.0-2.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,3834.699999809265,NA,NA,NA,NA,"{""country"":""United States""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
survey-text,15,253659,0.0-12.0-3.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,2987.5,NA,NA,NA,NA,"{""language"":""English"",""other_languages"":""""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
survey-multi-select,16,256318,0.0-13.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,2657.599999904633,NA,NA,NA,NA,"{""race"":[""White""]}",[0],/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
survey-multi-choice,17,258224,0.0-14.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,1905.5999999046328,NA,NA,NA,NA,"{""education"":""Bachelor's degree""}",[0],/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
survey-text,18,283120,0.0-15.0,KOCLJyWCatActImpoWLPNSglc,p580115,076d4ae9-1d81-4eff-8850-8afaec0d02bb,6fe21e6e-50f8-4bd0-81f7-3ac19dcb06a6,NA,NA,NA,NA,NA,NA,24893.10000014305,NA,NA,NA,NA,"{""issues"":""couldn't see images or circle in full screen but could when I wasn't in full screen"",""comments"":""""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h16.23.855.csv,19
pavlovia,0,38,0.0-0.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
preload,1,2024,0.0-1.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
fullscreen,2,4341,0.0-2.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
instructions,3,41261,0.0-3.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":20012.40000000596},{""page_index"":1,""viewing_time"":9395.899999976158},{""page_index"":2,""viewing_time"":6132},{""page_index"":3,""viewing_time"":1378}]",36918.59999999404,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
free-sort,4,48037,0.0-4.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,6772.9000000059605,"[{""src"":""images/house_2.jpg"",""x"":877.0666666666667,""y"":0},{""src"":""images/house_1.jpg"",""x"":-177.0666666666667,""y"":600},{""src"":""images/cottage.jpg"",""x"":877.0666666666667,""y"":600},{""src"":""images/house_3.jpg"",""x"":-177.0666666666667,""y"":0}]","[{""src"":""images/house_3.jpg"",""x"":180,""y"":137},{""src"":""images/house_1.jpg"",""x"":127,""y"":249},{""src"":""images/house_2.jpg"",""x"":263,""y"":238},{""src"":""images/cottage.jpg"",""x"":566,""y"":394}]","[{""src"":""images/house_2.jpg"",""x"":263,""y"":238},{""src"":""images/house_1.jpg"",""x"":127,""y"":249},{""src"":""images/cottage.jpg"",""x"":566,""y"":394},{""src"":""images/house_3.jpg"",""x"":180,""y"":137}]",practice_1,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
free-sort,5,57572,0.0-5.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,9534,"[{""src"":""images/screwdriver_1.jpg"",""x"":877.0666666666667,""y"":0},{""src"":""images/microphone.jpg"",""x"":-177.0666666666667,""y"":600},{""src"":""images/screwdriver_2.jpg"",""x"":877.0666666666667,""y"":300},{""src"":""images/hammer_2.jpg"",""x"":-177.0666666666667,""y"":300},{""src"":""images/hammer_1.jpg"",""x"":877.0666666666667,""y"":600}]","[{""src"":""images/hammer_2.jpg"",""x"":307,""y"":67},{""src"":""images/hammer_1.jpg"",""x"":430,""y"":110},{""src"":""images/microphone.jpg"",""x"":66,""y"":349},{""src"":""images/screwdriver_1.jpg"",""x"":542,""y"":356},{""src"":""images/screwdriver_2.jpg"",""x"":497,""y"":487}]","[{""src"":""images/screwdriver_1.jpg"",""x"":542,""y"":356},{""src"":""images/microphone.jpg"",""x"":66,""y"":349},{""src"":""images/screwdriver_2.jpg"",""x"":497,""y"":487},{""src"":""images/hammer_2.jpg"",""x"":307,""y"":67},{""src"":""images/hammer_1.jpg"",""x"":430,""y"":110}]",practice_2,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
free-sort,6,118036,0.0-6.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,60460.89999997616,"[{""src"":""stims_fru/sub5.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_fru/bas3.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_fru/bas4.jpg"",""x"":830.4000000000001,""y"":200},{""src"":""stims_fru/sub1.jpg"",""x"":-130.40000000000003,""y"":400},{""src"":""stims_fru/sub4.jpg"",""x"":830.4000000000001,""y"":400},{""src"":""stims_fru/sup1.jpg"",""x"":-130.40000000000003,""y"":200},{""src"":""stims_fru/sup3.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_fru/sub2.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_fru/sup4.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_fru/sup5.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_fru/bas2.jpg"",""x"":970.4000000000001,""y"":200},{""src"":""stims_fru/sub3.jpg"",""x"":-270.40000000000003,""y"":400},{""src"":""stims_fru/sup2.jpg"",""x"":970.4000000000001,""y"":400},{""src"":""stims_fru/bas1.jpg"",""x"":-270.40000000000003,""y"":200},{""src"":""stims_fru/sup6.jpg"",""x"":970.4000000000001,""y"":600}]","[{""src"":""stims_fru/sub2.jpg"",""x"":387,""y"":73},{""src"":""stims_fru/sub5.jpg"",""x"":524,""y"":100},{""src"":""stims_fru/sup4.jpg"",""x"":118,""y"":179},{""src"":""stims_fru/bas4.jpg"",""x"":461,""y"":529},{""src"":""stims_fru/sub4.jpg"",""x"":581,""y"":222},{""src"":""stims_fru/bas2.jpg"",""x"":577,""y"":430},{""src"":""stims_fru/sup2.jpg"",""x"":246,""y"":423},{""src"":""stims_fru/sub3.jpg"",""x"":264,""y"":60},{""src"":""stims_fru/sub1.jpg"",""x"":456,""y"":225},{""src"":""stims_fru/sup2.jpg"",""x"":332,""y"":531},{""src"":""stims_fru/bas1.jpg"",""x"":304,""y"":216},{""src"":""stims_fru/bas3.jpg"",""x"":294,""y"":347},{""src"":""stims_fru/sup3.jpg"",""x"":211,""y"":500},{""src"":""stims_fru/sup4.jpg"",""x"":147,""y"":114},{""src"":""stims_fru/bas1.jpg"",""x"":173,""y"":352},{""src"":""stims_fru/sup6.jpg"",""x"":317,""y"":207},{""src"":""stims_fru/sup5.jpg"",""x"":54,""y"":359},{""src"":""stims_fru/sup1.jpg"",""x"":95,""y"":236},{""src"":""stims_fru/bas3.jpg"",""x"":300,""y"":331},{""src"":""stims_fru/bas1.jpg"",""x"":413,""y"":381},{""src"":""stims_fru/sub4.jpg"",""x"":648,""y"":204},{""src"":""stims_fru/sub1.jpg"",""x"":490,""y"":214},{""src"":""stims_fru/sub4.jpg"",""x"":644,""y"":177}]","[{""src"":""stims_fru/sub5.jpg"",""x"":524,""y"":100},{""src"":""stims_fru/bas3.jpg"",""x"":300,""y"":331},{""src"":""stims_fru/bas4.jpg"",""x"":461,""y"":529},{""src"":""stims_fru/sub1.jpg"",""x"":490,""y"":214},{""src"":""stims_fru/sub4.jpg"",""x"":644,""y"":177},{""src"":""stims_fru/sup1.jpg"",""x"":95,""y"":236},{""src"":""stims_fru/sup3.jpg"",""x"":211,""y"":500},{""src"":""stims_fru/sub2.jpg"",""x"":387,""y"":73},{""src"":""stims_fru/sup4.jpg"",""x"":147,""y"":114},{""src"":""stims_fru/sup5.jpg"",""x"":54,""y"":359},{""src"":""stims_fru/bas2.jpg"",""x"":577,""y"":430},{""src"":""stims_fru/sub3.jpg"",""x"":264,""y"":60},{""src"":""stims_fru/sup2.jpg"",""x"":332,""y"":531},{""src"":""stims_fru/bas1.jpg"",""x"":413,""y"":381},{""src"":""stims_fru/sup6.jpg"",""x"":317,""y"":207}]",stims_fru,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
free-sort,7,199280,0.0-7.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,81239.69999998808,"[{""src"":""stims_ani/bas1.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_ani/sup4.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_ani/sup1.jpg"",""x"":830.4000000000001,""y"":200},{""src"":""stims_ani/sub4.jpg"",""x"":-130.40000000000003,""y"":400},{""src"":""stims_ani/sup3.jpg"",""x"":830.4000000000001,""y"":400},{""src"":""stims_ani/sup6.jpg"",""x"":-130.40000000000003,""y"":200},{""src"":""stims_ani/sup2.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_ani/sub5.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_ani/bas4.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_ani/sup5.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_ani/sub2.jpg"",""x"":970.4000000000001,""y"":200},{""src"":""stims_ani/bas3.jpg"",""x"":-270.40000000000003,""y"":400},{""src"":""stims_ani/sub3.jpg"",""x"":970.4000000000001,""y"":400},{""src"":""stims_ani/sub1.jpg"",""x"":-270.40000000000003,""y"":200},{""src"":""stims_ani/bas2.jpg"",""x"":970.4000000000001,""y"":600}]","[{""src"":""stims_ani/sub5.jpg"",""x"":335,""y"":44},{""src"":""stims_ani/bas1.jpg"",""x"":347,""y"":546},{""src"":""stims_ani/bas4.jpg"",""x"":507,""y"":477},{""src"":""stims_ani/sup1.jpg"",""x"":120,""y"":362},{""src"":""stims_ani/sub1.jpg"",""x"":464,""y"":89},{""src"":""stims_ani/sub4.jpg"",""x"":349,""y"":165},{""src"":""stims_ani/sub2.jpg"",""x"":206,""y"":96},{""src"":""stims_ani/sub3.jpg"",""x"":586,""y"":168},{""src"":""stims_ani/sup3.jpg"",""x"":624,""y"":326},{""src"":""stims_ani/sup2.jpg"",""x"":141,""y"":475},{""src"":""stims_ani/sup1.jpg"",""x"":355,""y"":409},{""src"":""stims_ani/sup1.jpg"",""x"":445,""y"":376},{""src"":""stims_ani/sup1.jpg"",""x"":451,""y"":355},{""src"":""stims_ani/bas2.jpg"",""x"":327,""y"":415},{""src"":""stims_ani/bas1.jpg"",""x"":372,""y"":537},{""src"":""stims_ani/sup4.jpg"",""x"":162,""y"":326},{""src"":""stims_ani/bas2.jpg"",""x"":217,""y"":221},{""src"":""stims_ani/bas4.jpg"",""x"":332,""y"":286},{""src"":""stims_ani/bas4.jpg"",""x"":310,""y"":343},{""src"":""stims_ani/sup1.jpg"",""x"":461,""y"":301},{""src"":""stims_ani/bas1.jpg"",""x"":438,""y"":445},{""src"":""stims_ani/sup4.jpg"",""x"":309,""y"":477},{""src"":""stims_ani/sup3.jpg"",""x"":570,""y"":415},{""src"":""stims_ani/bas1.jpg"",""x"":452,""y"":487},{""src"":""stims_ani/sup1.jpg"",""x"":440,""y"":286},{""src"":""stims_ani/bas1.jpg"",""x"":493,""y"":403},{""src"":""stims_ani/sup3.jpg"",""x"":438,""y"":520},{""src"":""stims_ani/sup4.jpg"",""x"":328,""y"":459},{""src"":""stims_ani/bas4.jpg"",""x"":283,""y"":344},{""src"":""stims_ani/sup2.jpg"",""x"":71,""y"":328},{""src"":""stims_ani/bas3.jpg"",""x"":145,""y"":346},{""src"":""stims_ani/sup2.jpg"",""x"":176,""y"":488},{""src"":""stims_ani/bas3.jpg"",""x"":97,""y"":322},{""src"":""stims_ani/sup5.jpg"",""x"":650,""y"":292},{""src"":""stims_ani/sup6.jpg"",""x"":57,""y"":180}]","[{""src"":""stims_ani/bas1.jpg"",""x"":493,""y"":403},{""src"":""stims_ani/sup4.jpg"",""x"":328,""y"":459},{""src"":""stims_ani/sup1.jpg"",""x"":440,""y"":286},{""src"":""stims_ani/sub4.jpg"",""x"":349,""y"":165},{""src"":""stims_ani/sup3.jpg"",""x"":438,""y"":520},{""src"":""stims_ani/sup6.jpg"",""x"":57,""y"":180},{""src"":""stims_ani/sup2.jpg"",""x"":176,""y"":488},{""src"":""stims_ani/sub5.jpg"",""x"":335,""y"":44},{""src"":""stims_ani/bas4.jpg"",""x"":283,""y"":344},{""src"":""stims_ani/sup5.jpg"",""x"":650,""y"":292},{""src"":""stims_ani/sub2.jpg"",""x"":206,""y"":96},{""src"":""stims_ani/bas3.jpg"",""x"":97,""y"":322},{""src"":""stims_ani/sub3.jpg"",""x"":586,""y"":168},{""src"":""stims_ani/sub1.jpg"",""x"":464,""y"":89},{""src"":""stims_ani/bas2.jpg"",""x"":217,""y"":221}]",stims_ani,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
